Age,Education,Marital_Status,Income,Kidhome,Teenhome,AmntWines,AmntFruits,AmntMeatProducts,AmntFishProducts,AmntSweetProducts,AmntGoldProds,Country,Income_groups,age_range,AmntAll,ClusterId
54,Graduation,Together,54178,0,1,135,9,39,4,0,7,DEU,40k-60k,45-55,194,3
71,PhD,Single,48767,1,2,28,1,21,3,0,10,AUS,40k-60k,65+,63,1
66,Master,Single,51124,1,1,26,1,11,0,1,4,CAN,40k-60k,65+,43,1
51,Graduation,Single,43020,1,0,45,7,99,4,25,43,USA,40k-60k,45-55,223,1
58,Graduation,Single,49980,0,1,104,1,54,13,9,14,IND,40k-60k,55-65,195,1
66,Graduation,Single,72906,0,0,400,32,519,71,75,54,RUS,60k-80k,65+,1151,3
45,2n Cycle,Together,25176,1,1,4,0,4,0,0,5,DEU,20k-40k,35-45,13,0
44,Graduation,Together,96876,0,0,908,43,735,40,194,21,RUS,80k-100k,35-45,1941,2
42,2n Cycle,Married,31086,1,1,16,2,11,3,0,16,DEU,20k-40k,35-45,48,0
38,Graduation,Single,24072,1,0,9,1,6,3,0,4,RUS,20k-40k,35-45,23,0
67,Graduation,Divorced,76773,0,0,516,56,449,86,33,16,RUS,60k-80k,65+,1156,2
56,Graduation,Married,72190,0,0,597,166,597,172,166,249,AUS,60k-80k,55-65,1947,3
73,PhD,Married,83837,0,0,847,66,119,86,89,111,IND,80k-100k,65+,1318,2
43,Graduation,Married,17345,1,0,4,9,16,17,0,12,RUS,0-20k,35-45,58,0
63,Master,Single,75154,0,1,543,10,205,160,143,82,USA,60k-80k,55-65,1143,2
60,Basic,Married,28249,0,0,1,9,7,2,14,10,IND,20k-40k,55-65,43,0
60,Basic,Married,28249,0,0,1,9,7,2,14,10,RUS,20k-40k,55-65,43,0
41,Master,Married,69661,0,0,656,16,106,32,16,8,IND,60k-80k,35-45,834,3
42,PhD,Together,27922,1,0,11,0,13,2,4,11,ZAF,20k-40k,35-45,41,0
55,Master,Together,45903,0,1,33,8,10,2,10,3,ZAF,40k-60k,45-55,66,1
44,Master,Single,36273,1,0,29,3,30,3,2,9,RUS,20k-40k,35-45,76,1
53,Master,Married,70777,0,1,554,35,113,0,7,78,RUS,60k-80k,45-55,787,3
45,Graduation,Married,17148,1,0,9,9,11,13,10,16,CAN,0-20k,35-45,68,0
52,Master,Together,66476,0,1,742,28,152,25,9,57,DEU,60k-80k,45-55,1013,3
42,Master,Married,45057,1,0,37,0,7,3,0,3,USA,40k-60k,35-45,50,1
53,Graduation,Married,41120,1,1,24,2,23,0,8,24,RUS,40k-60k,45-55,81,1
62,PhD,Single,23457,0,0,81,11,50,3,2,39,AUS,20k-40k,55-65,186,0
35,Master,Single,19485,2,0,6,0,4,0,0,0,IND,0-20k,25-35,10,0
38,PhD,Together,21840,1,0,17,0,9,0,0,1,RUS,20k-40k,35-45,27,0
36,2n Cycle,Single,41473,1,0,21,8,20,15,3,9,RUS,40k-60k,35-45,76,1
65,2n Cycle,Divorced,31395,1,1,23,1,25,0,8,7,RUS,20k-40k,55-65,64,0
74,PhD,Widow,68117,0,1,618,44,215,0,17,36,RUS,60k-80k,65+,930,3
46,2n Cycle,Widow,47682,0,1,162,61,83,97,57,61,RUS,40k-60k,45-55,521,1
49,Master,Married,83151,0,0,968,147,842,137,42,210,RUS,80k-100k,45-55,2346,2
52,PhD,Divorced,58086,0,1,708,7,62,0,0,15,RUS,40k-60k,45-55,792,3
63,PhD,Together,84460,0,0,152,27,103,106,54,81,RUS,80k-100k,55-65,523,2
59,Graduation,Single,66565,0,1,747,10,161,65,40,42,RUS,60k-80k,55-65,1065,3
52,Graduation,Divorced,23910,1,0,16,12,18,7,1,13,RUS,20k-40k,45-55,67,0
53,Graduation,Single,35893,1,1,158,0,23,0,0,18,IND,20k-40k,45-55,199,1
48,Graduation,Divorced,71128,1,0,958,159,447,20,0,31,USA,60k-80k,45-55,1615,3
32,2n Cycle,Together,38683,1,0,46,35,69,84,41,66,IND,20k-40k,25-35,341,1
50,Graduation,Married,37150,1,0,167,37,64,49,34,116,USA,20k-40k,45-55,467,1
45,Graduation,Married,61064,0,1,387,126,342,0,45,180,RUS,60k-80k,35-45,1080,3
45,PhD,Married,51650,0,1,152,3,22,2,5,7,IND,40k-60k,35-45,191,1
65,Master,Together,55249,0,1,97,1,19,2,0,11,RUS,40k-60k,55-65,130,3
48,PhD,Single,46854,1,1,96,1,79,7,1,79,IND,40k-60k,45-55,263,1
25,Basic,Married,14421,0,0,0,0,2,3,3,8,RUS,0-20k,25-35,16,0
52,PhD,Together,54132,0,1,30,1,8,0,0,3,DEU,40k-60k,45-55,42,3
46,Graduation,Divorced,153924,0,0,1,1,1,1,1,1,RUS,100k-200k,45-55,6,2
43,Graduation,Married,64813,1,0,293,0,124,179,97,52,RUS,60k-80k,35-45,745,3
51,Master,Married,61872,0,1,330,5,159,36,27,16,CAN,60k-80k,45-55,573,3
42,Graduation,Married,58025,0,1,270,31,88,11,48,22,IND,40k-60k,35-45,470,3
73,Master,Married,83790,0,0,1076,16,417,42,48,16,ZAF,80k-100k,65+,1615,2
42,Graduation,Together,34350,1,0,16,3,15,2,1,11,AUS,20k-40k,35-45,48,1
63,PhD,Widow,33438,1,1,62,1,16,3,2,6,RUS,20k-40k,55-65,90,0
35,2n Cycle,Married,21955,1,0,5,1,7,17,14,11,RUS,20k-40k,25-35,55,0
50,PhD,Married,60491,0,1,637,47,237,12,19,76,RUS,60k-80k,45-55,1028,3
57,PhD,Married,59304,0,1,418,61,428,80,51,10,RUS,40k-60k,55-65,1048,3
47,Graduation,Married,34421,1,0,3,3,7,6,2,9,RUS,20k-40k,45-55,30,1
47,Graduation,Married,34421,1,0,3,3,7,6,2,9,ZAF,20k-40k,45-55,30,1
68,PhD,Single,51411,1,2,14,0,3,0,0,1,IND,40k-60k,65+,18,1
63,Graduation,Divorced,71964,0,0,587,51,932,180,34,86,RUS,60k-80k,55-65,1870,3
68,PhD,Together,64504,1,2,986,36,168,16,0,108,RUS,60k-80k,65+,1314,3
60,Graduation,Married,49678,0,1,229,5,56,3,2,20,RUS,40k-60k,55-65,315,1
45,Master,Single,60482,0,1,255,43,134,37,14,24,ZAF,60k-80k,35-45,507,3
49,PhD,Single,55260,0,1,825,8,53,11,0,242,ZAF,40k-60k,45-55,1139,3
52,Master,Widow,67369,0,1,1298,0,70,37,14,42,RUS,60k-80k,45-55,1461,3
59,Master,Together,47175,1,1,167,2,44,6,2,19,ZAF,40k-60k,55-65,240,1
54,Graduation,Divorced,68743,0,0,1132,134,384,175,134,115,USA,60k-80k,45-55,2074,3
40,PhD,Together,56937,1,0,746,8,125,11,8,8,RUS,40k-60k,35-45,906,3
35,Graduation,Together,83033,1,0,812,99,431,237,149,33,ZAF,80k-100k,25-35,1761,2
45,Graduation,Single,37697,1,0,34,6,21,11,4,8,IND,20k-40k,35-45,84,1
45,Graduation,Single,37697,1,0,34,6,21,11,4,8,RUS,20k-40k,35-45,84,1
70,Graduation,Married,44689,1,1,18,0,5,0,0,11,RUS,40k-60k,65+,34,1
51,2n Cycle,Married,23162,1,1,8,3,9,19,4,22,CAN,20k-40k,45-55,65,0
62,Graduation,Divorced,63033,0,0,194,61,480,225,112,30,USA,60k-80k,55-65,1102,3
54,PhD,Single,40304,1,0,37,0,17,0,0,3,CAN,40k-60k,45-55,57,1
37,Graduation,Married,40059,1,0,110,29,92,28,10,145,USA,40k-60k,35-45,414,1
67,Graduation,Married,80067,0,0,519,17,813,27,173,51,IND,80k-100k,65+,1600,2
40,PhD,Single,36038,1,0,23,0,15,0,2,7,RUS,20k-40k,35-45,47,1
40,PhD,Single,52291,1,0,23,0,15,0,2,7,AUS,40k-60k,35-45,47,1
53,Graduation,Together,40521,1,1,12,0,5,0,0,4,RUS,40k-60k,45-55,21,1
65,PhD,Married,66334,0,1,909,11,218,0,0,23,RUS,60k-80k,55-65,1161,3
37,Graduation,Single,11012,1,0,24,3,26,7,1,23,IND,0-20k,35-45,84,0
45,Graduation,Divorced,31615,1,0,2,3,20,6,11,9,RUS,20k-40k,35-45,51,0
50,Graduation,Married,52291,1,1,71,1,16,0,0,9,AUS,40k-60k,45-55,97,1
72,PhD,Married,69098,0,0,1315,22,780,145,0,178,RUS,60k-80k,65+,2440,3
70,Graduation,Widow,70792,0,0,344,45,654,104,11,114,RUS,60k-80k,65+,1272,3
42,Graduation,Married,17688,1,0,2,2,1,3,1,2,RUS,0-20k,35-45,11,0
32,Basic,Married,25443,1,0,1,4,3,8,9,7,ZAF,20k-40k,25-35,32,0
49,PhD,Married,57091,0,1,462,0,24,6,0,4,RUS,40k-60k,45-55,496,3
40,2n Cycle,Single,24336,1,0,1,6,2,8,2,12,RUS,20k-40k,35-45,31,0
40,2n Cycle,Married,51111,1,1,22,0,19,6,5,3,ZAF,40k-60k,35-45,55,1
49,Graduation,Single,44503,1,1,31,1,8,0,0,8,RUS,40k-60k,45-55,48,1
50,Master,Married,56850,0,1,34,1,19,2,7,0,CAN,40k-60k,45-55,63,3
52,PhD,Single,66582,0,0,789,25,420,16,38,0,RUS,60k-80k,45-55,1288,3
36,2n Cycle,Married,23148,0,0,4,6,8,6,3,10,RUS,20k-40k,35-45,37,0
57,Graduation,Married,82224,0,0,307,26,360,138,31,40,DEU,80k-100k,55-65,902,2
47,PhD,Married,61917,1,1,46,4,36,2,2,1,RUS,60k-80k,45-55,91,3
55,Graduation,Together,43482,2,1,18,1,32,6,3,28,IND,40k-60k,45-55,88,1
42,Graduation,Divorced,68274,1,1,135,25,51,23,25,46,ZAF,60k-80k,35-45,305,3
47,Graduation,Single,42373,1,1,67,5,61,3,8,19,RUS,40k-60k,45-55,163,1
67,Master,Together,52291,0,1,161,0,22,0,0,24,AUS,40k-60k,65+,207,1
42,Graduation,Single,57537,1,0,191,56,139,51,8,100,AUS,40k-60k,35-45,545,3
63,PhD,Widow,80995,0,1,860,28,409,73,56,56,CAN,80k-100k,55-65,1482,2
45,Graduation,Divorced,30992,1,0,17,0,14,7,3,2,CAN,20k-40k,35-45,43,0
45,Graduation,Divorced,30992,1,0,17,0,14,7,3,2,CAN,20k-40k,35-45,43,0
50,PhD,Together,78642,0,1,1396,0,322,46,35,17,RUS,60k-80k,45-55,1816,2
66,Graduation,Married,74268,0,0,199,66,315,97,174,41,ZAF,60k-80k,65+,892,2
59,Graduation,Together,75072,0,1,583,34,309,0,22,125,RUS,60k-80k,55-65,1073,2
58,Graduation,Together,56253,0,1,509,0,65,7,11,5,RUS,40k-60k,55-65,597,3
66,Graduation,Together,59925,0,1,473,21,176,19,21,56,RUS,40k-60k,65+,766,3
61,Graduation,Together,62807,0,1,526,28,135,10,21,99,RUS,60k-80k,55-65,819,3
61,Graduation,Together,62807,0,1,526,28,135,10,21,99,CAN,60k-80k,55-65,819,3
51,PhD,Married,23626,1,0,27,2,14,0,0,0,DEU,20k-40k,45-55,43,0
45,Master,Together,46106,1,1,30,0,8,2,0,14,ZAF,40k-60k,35-45,54,1
56,Graduation,Married,81168,0,0,410,0,592,147,22,22,RUS,80k-100k,55-65,1193,2
42,Graduation,Married,27244,1,0,6,5,17,3,24,46,RUS,20k-40k,35-45,101,0
64,Graduation,Together,26091,1,1,15,10,19,8,17,20,IND,20k-40k,55-65,89,0
64,Graduation,Together,26091,1,1,15,10,19,8,17,20,RUS,20k-40k,55-65,89,0
52,Master,Married,43142,1,1,5,1,7,2,1,4,AUS,40k-60k,45-55,20,1
50,Graduation,Together,38232,1,1,43,5,28,7,6,33,RUS,20k-40k,45-55,122,1
36,Graduation,Married,92533,0,0,693,21,118,110,147,42,DEU,80k-100k,35-45,1131,2
76,Graduation,Widow,63285,0,0,508,124,249,50,38,134,RUS,60k-80k,65+,1103,3
66,Graduation,Together,38946,0,1,116,6,82,6,6,41,USA,20k-40k,65+,257,1
66,Graduation,Together,38946,0,1,116,6,82,6,6,41,CAN,20k-40k,65+,257,1
46,PhD,Married,40233,0,1,80,4,46,0,17,2,ZAF,40k-60k,45-55,149,1
52,2n Cycle,Married,46831,1,1,22,2,10,6,4,34,RUS,40k-60k,45-55,78,1
34,Graduation,Together,67605,0,0,336,28,282,184,54,54,RUS,60k-80k,25-35,938,3
45,Master,Single,70379,0,1,553,25,142,65,67,8,CAN,60k-80k,35-45,860,3
64,2n Cycle,Divorced,77297,0,0,408,61,109,48,122,41,RUS,60k-80k,55-65,789,2
59,Graduation,Married,55759,0,1,675,0,85,10,7,77,CAN,40k-60k,55-65,854,3
70,Master,Single,58217,2,1,68,1,13,3,5,13,RUS,40k-60k,65+,103,3
45,Graduation,Together,51369,0,1,297,7,79,0,11,182,ZAF,40k-60k,35-45,576,1
45,Graduation,Together,51369,0,1,297,7,79,0,11,182,ZAF,40k-60k,35-45,576,1
65,Graduation,Single,91249,0,0,1324,27,119,71,108,27,RUS,80k-100k,55-65,1676,2
43,2n Cycle,Together,52513,0,0,367,17,241,104,188,232,RUS,40k-60k,35-45,1149,1
51,Master,Married,44159,1,0,167,2,62,24,13,7,ZAF,40k-60k,45-55,275,1
59,Graduation,Together,76081,0,0,292,30,415,63,33,200,RUS,60k-80k,55-65,1033,2
59,Graduation,Together,76081,0,0,292,30,415,63,33,200,IND,60k-80k,55-65,1033,2
47,Graduation,Divorced,39996,1,1,11,0,3,0,0,1,AUS,20k-40k,45-55,15,1
48,PhD,Together,55012,0,1,582,0,65,0,0,13,RUS,40k-60k,45-55,660,3
74,Graduation,Single,77457,0,0,675,11,400,15,45,11,ZAF,60k-80k,65+,1157,2
58,Graduation,Single,80695,0,0,557,129,984,193,37,18,USA,80k-100k,55-65,1918,2
65,Graduation,Married,71866,0,1,184,178,178,103,39,33,AUS,60k-80k,55-65,715,3
39,Master,Together,73450,0,0,1142,51,415,90,69,37,RUS,60k-80k,35-45,1804,2
77,PhD,Divorced,55614,0,0,504,13,131,8,0,26,RUS,40k-60k,65+,682,3
72,PhD,Married,156924,0,0,2,1,2,1,1,1,CAN,100k-200k,65+,8,2
54,2n Cycle,Together,30753,1,1,12,5,25,0,9,30,CAN,20k-40k,45-55,81,0
65,Master,Together,54603,1,1,145,13,46,17,2,4,RUS,40k-60k,55-65,227,3
46,Graduation,Together,22280,1,0,2,1,4,3,1,2,RUS,20k-40k,45-55,13,0
70,Master,Together,59385,1,1,135,0,10,0,4,36,RUS,40k-60k,65+,185,3
66,Graduation,Married,76998,0,1,1449,89,161,69,35,107,CAN,60k-80k,65+,1910,2
50,Master,Together,80573,0,0,829,138,430,60,92,15,ZAF,80k-100k,45-55,1564,2
50,Master,Together,80573,0,0,829,138,430,60,92,15,RUS,80k-100k,45-55,1564,2
39,Graduation,Married,24711,0,0,10,7,25,6,3,7,RUS,20k-40k,35-45,58,0
62,PhD,Married,38829,0,1,76,0,7,0,0,16,DEU,20k-40k,55-65,99,1
47,PhD,Single,71466,0,0,412,12,546,78,182,0,CAN,60k-80k,45-55,1230,3
65,Master,Together,28839,1,1,24,0,7,0,0,1,RUS,20k-40k,55-65,32,0
70,Graduation,Married,53790,0,2,335,42,127,28,5,5,RUS,40k-60k,65+,542,3
70,Master,Widow,73705,0,2,612,91,520,258,107,107,RUS,60k-80k,65+,1695,2
39,Graduation,Married,22448,1,0,3,1,8,23,2,18,ZAF,20k-40k,35-45,55,0
45,Graduation,Divorced,12571,1,0,3,5,14,2,12,17,ZAF,0-20k,35-45,53,0
61,Master,Together,73113,0,0,741,19,154,50,9,28,ZAF,60k-80k,55-65,1001,3
31,Graduation,Married,35765,1,0,22,3,30,0,5,15,CAN,20k-40k,25-35,75,1
55,PhD,Single,46734,1,2,100,1,39,6,1,76,RUS,40k-60k,45-55,223,1
58,PhD,Together,66313,0,1,625,7,99,10,22,7,ZAF,60k-80k,55-65,770,3
64,Master,Together,68148,0,0,389,66,408,37,57,85,RUS,60k-80k,55-65,1042,3
56,Graduation,Married,44393,1,1,24,2,20,2,2,10,RUS,40k-60k,55-65,60,1
35,PhD,Together,38197,1,0,23,0,11,2,1,3,RUS,20k-40k,25-35,40,1
75,PhD,Married,51012,0,0,102,9,63,2,9,24,RUS,40k-60k,65+,209,1
75,PhD,Married,51012,0,0,102,9,63,2,9,24,RUS,40k-60k,65+,209,1
61,Graduation,Together,13672,1,1,6,2,9,2,1,5,RUS,0-20k,55-65,25,0
68,Graduation,Together,41452,1,1,13,0,3,0,0,0,CAN,40k-60k,65+,16,1
39,Graduation,Married,42081,1,0,175,10,110,54,6,27,RUS,40k-60k,35-45,382,1
35,Basic,Single,14906,0,0,7,7,14,7,16,15,ZAF,0-20k,25-35,66,0
36,2n Cycle,Single,33812,1,0,4,17,19,30,24,39,USA,20k-40k,35-45,133,1
46,Master,Single,46098,1,1,57,0,27,0,0,36,RUS,40k-60k,45-55,120,1
46,Master,Single,46098,1,1,57,0,27,0,0,36,CAN,40k-60k,45-55,120,1
46,Master,Single,46098,1,1,57,0,27,0,0,36,IND,40k-60k,45-55,120,1
65,2n Cycle,Married,53230,0,1,176,72,98,136,21,229,DEU,40k-60k,55-65,732,1
32,Master,Together,88420,0,0,957,153,612,99,95,153,RUS,80k-100k,25-35,2069,2
58,2n Cycle,Single,39548,1,1,15,4,10,3,4,18,RUS,20k-40k,55-65,54,1
68,Graduation,Together,61278,0,1,111,3,28,2,6,15,RUS,60k-80k,65+,165,3
57,Graduation,Single,81246,0,0,398,190,537,61,156,37,RUS,80k-100k,55-65,1379,2
46,Graduation,Widow,58330,0,1,445,53,213,104,98,151,RUS,40k-60k,45-55,1064,3
46,Graduation,Widow,58330,0,1,445,53,213,104,98,151,DEU,40k-60k,45-55,1064,3
54,Graduation,Together,65777,0,0,565,32,435,28,32,54,USA,60k-80k,45-55,1146,3
41,2n Cycle,Married,70829,1,1,141,70,106,72,19,23,RUS,60k-80k,35-45,431,3
48,Master,Together,52291,0,0,445,37,359,98,28,18,DEU,40k-60k,45-55,985,1
59,Master,Single,59247,0,2,327,9,122,19,14,83,RUS,40k-60k,55-65,574,3
54,Graduation,Single,25930,1,1,6,1,2,2,0,4,RUS,20k-40k,45-55,15,0
62,Graduation,Together,54753,0,1,197,107,227,7,59,131,ZAF,40k-60k,55-65,728,3
47,PhD,Together,28440,1,0,38,1,24,0,0,0,RUS,20k-40k,45-55,63,0
48,2n Cycle,Married,23559,1,0,25,5,19,7,0,23,DEU,20k-40k,45-55,79,0
69,Graduation,Divorced,62335,0,1,243,131,217,85,6,26,RUS,60k-80k,65+,708,3
42,Graduation,Married,63777,1,1,457,5,106,15,17,53,IND,60k-80k,35-45,653,3
49,Graduation,Married,59666,1,1,623,53,178,23,17,133,CAN,40k-60k,45-55,1027,3
65,Master,Married,50965,0,1,544,13,85,8,6,29,RUS,40k-60k,55-65,685,1
56,2n Cycle,Together,71488,0,0,162,33,124,40,28,172,CAN,60k-80k,55-65,559,3
69,Graduation,Single,72228,0,0,631,28,491,30,14,56,RUS,60k-80k,65+,1250,3
68,PhD,Single,46231,2,1,189,2,55,0,5,12,ZAF,40k-60k,65+,263,1
47,Graduation,Together,75702,0,1,1073,0,629,145,37,37,RUS,60k-80k,45-55,1921,2
50,Graduation,Divorced,43300,0,1,91,3,52,2,1,31,CAN,40k-60k,45-55,180,1
64,Graduation,Married,78618,0,0,736,163,818,212,163,61,RUS,60k-80k,55-65,2153,2
63,Graduation,Together,78654,1,1,19,4,12,2,2,6,AUS,60k-80k,55-65,45,2
36,Graduation,Single,29760,1,0,64,4,68,7,5,17,DEU,20k-40k,35-45,165,0
36,Graduation,Single,29760,1,0,64,4,68,7,5,17,RUS,20k-40k,35-45,165,0
59,Graduation,Together,50127,0,1,274,0,21,4,6,15,RUS,40k-60k,55-65,320,1
33,Graduation,Together,29604,1,0,7,6,13,7,6,14,ZAF,20k-40k,25-35,53,0
69,Graduation,Married,49413,0,1,205,7,41,3,2,46,RUS,40k-60k,65+,304,1
63,Graduation,Married,51876,0,0,99,27,102,28,48,6,DEU,40k-60k,55-65,310,1
47,Graduation,Married,45837,1,1,215,13,87,17,17,24,RUS,40k-60k,45-55,373,1
59,PhD,Divorced,85696,0,0,714,76,395,116,0,12,RUS,80k-100k,55-65,1313,2
59,PhD,Divorced,85696,0,0,714,76,395,116,0,12,RUS,80k-100k,55-65,1313,2
59,Master,Divorced,59432,0,1,317,25,265,25,19,12,RUS,40k-60k,55-65,663,3
70,Graduation,Divorced,43185,0,1,537,6,42,16,6,30,AUS,40k-60k,65+,637,1
46,PhD,Married,60631,1,1,565,6,65,0,6,19,DEU,60k-80k,45-55,661,3
36,Master,Married,20559,1,0,13,1,29,3,0,7,AUS,20k-40k,35-45,53,0
65,Master,Together,50898,1,1,285,28,242,55,114,135,ZAF,40k-60k,55-65,859,1
43,Graduation,Married,73807,0,1,366,124,156,71,78,54,IND,60k-80k,35-45,849,2
65,Master,Together,14661,0,0,4,1,11,6,2,2,RUS,0-20k,55-65,26,0
67,Graduation,Together,36807,1,1,4,2,5,0,0,5,IND,20k-40k,65+,16,1
46,2n Cycle,Together,46772,0,1,350,104,189,197,151,57,CAN,40k-60k,45-55,1048,1
74,PhD,Together,81574,0,0,1252,0,465,46,35,0,ZAF,80k-100k,65+,1798,2
45,Graduation,Married,30772,1,1,7,2,4,2,1,4,CAN,20k-40k,35-45,20,0
43,PhD,Married,46377,1,0,37,0,46,4,3,0,ZAF,40k-60k,35-45,90,1
47,PhD,Married,78128,0,1,934,24,230,16,24,36,DEU,60k-80k,45-55,1264,2
49,PhD,Together,83443,0,0,518,42,742,55,56,84,DEU,80k-100k,45-55,1497,2
61,2n Cycle,Together,50523,1,1,51,4,24,4,7,1,USA,40k-60k,55-65,91,1
56,Graduation,Together,47009,0,1,171,45,73,59,10,90,RUS,40k-60k,55-65,448,1
54,Master,Married,37054,1,1,12,1,6,0,1,5,ZAF,20k-40k,45-55,25,1
50,PhD,Married,32011,1,0,99,0,15,2,1,5,RUS,20k-40k,45-55,122,0
59,2n Cycle,Together,82122,0,0,734,22,350,151,25,100,RUS,80k-100k,55-65,1382,2
46,Graduation,Divorced,70300,1,0,1045,61,338,60,46,46,RUS,60k-80k,45-55,1596,3
45,Master,Together,21024,0,0,36,4,18,6,2,18,RUS,20k-40k,35-45,84,0
53,Graduation,Together,34916,2,0,51,23,82,33,0,42,ZAF,20k-40k,45-55,231,1
54,Graduation,Together,27943,1,1,12,1,16,4,1,3,RUS,20k-40k,45-55,37,0
50,Master,Married,39791,0,1,85,15,27,13,13,21,RUS,20k-40k,45-55,174,1
56,PhD,Married,62745,0,1,562,21,464,28,10,32,ZAF,60k-80k,55-65,1117,3
52,Graduation,Single,18589,0,0,6,4,25,15,12,13,USA,0-20k,45-55,75,0
45,Graduation,Together,85606,0,1,717,42,864,219,30,84,RUS,80k-100k,35-45,1956,2
70,Basic,Married,26997,0,0,7,23,78,133,49,144,RUS,20k-40k,65+,434,0
60,Graduation,Single,82332,0,0,830,59,968,51,79,19,DEU,80k-100k,55-65,2006,2
51,PhD,Married,38853,1,1,29,0,14,0,0,2,IND,20k-40k,45-55,45,1
53,Master,Divorced,27071,1,0,8,3,19,0,2,3,RUS,20k-40k,45-55,35,0
67,PhD,Single,90933,0,0,1020,31,430,62,63,79,RUS,80k-100k,65+,1685,2
55,PhD,Together,65814,0,1,561,14,113,10,14,35,RUS,60k-80k,45-55,747,3
63,PhD,Together,74250,0,0,680,11,392,75,0,0,CAN,60k-80k,55-65,1158,2
45,Master,Married,33181,1,0,9,0,3,0,0,4,RUS,20k-40k,35-45,16,0
77,Master,Widow,45006,0,0,162,25,53,16,0,10,RUS,40k-60k,65+,266,1
63,Master,Together,42315,0,1,67,15,80,17,11,80,USA,40k-60k,55-65,270,1
71,PhD,Married,48699,1,1,26,1,10,2,0,1,AUS,40k-60k,65+,40,1
67,Graduation,Married,59111,0,0,524,0,134,28,28,155,AUS,40k-60k,65+,869,3
66,Graduation,Married,48726,0,1,138,3,38,4,0,59,DEU,40k-60k,65+,242,1
66,Graduation,Divorced,37244,1,1,18,2,10,0,0,25,RUS,20k-40k,65+,55,1
51,Graduation,Together,74854,1,2,856,59,487,58,29,73,DEU,60k-80k,45-55,1562,2
57,PhD,Married,60896,0,1,1013,30,399,60,46,153,CAN,60k-80k,55-65,1701,3
33,PhD,Married,67546,0,0,864,134,768,150,38,172,ZAF,60k-80k,25-35,2126,3
33,PhD,Married,67546,0,0,864,134,768,150,38,172,RUS,60k-80k,25-35,2126,3
34,Graduation,Single,46923,1,0,85,44,54,102,78,6,RUS,40k-60k,25-35,369,1
49,Graduation,Married,38988,1,2,164,24,103,12,3,42,RUS,20k-40k,45-55,348,1
50,2n Cycle,Divorced,49118,0,0,620,54,239,99,98,119,RUS,40k-60k,45-55,1229,1
43,PhD,Together,27683,1,0,152,9,121,12,12,45,RUS,20k-40k,35-45,351,0
47,PhD,Single,39190,1,0,68,8,18,19,8,12,RUS,20k-40k,45-55,133,1
40,Graduation,Divorced,56981,0,0,908,48,217,32,12,24,ZAF,40k-60k,35-45,1241,3
37,Graduation,Married,23228,1,0,53,3,49,7,4,5,CAN,20k-40k,35-45,121,0
37,Graduation,Married,90000,0,0,675,144,133,94,192,241,CAN,80k-100k,35-45,1479,2
68,PhD,Married,55707,0,1,208,7,82,30,66,35,RUS,40k-60k,65+,428,3
32,Graduation,Single,9255,1,0,9,0,7,2,0,4,IND,0-20k,25-35,22,0
44,PhD,Single,42997,1,1,4,0,5,0,1,5,RUS,40k-60k,35-45,15,1
62,Graduation,Together,71232,0,1,653,17,170,34,26,17,RUS,60k-80k,55-65,917,3
67,PhD,Married,57744,0,1,350,3,39,0,0,19,RUS,40k-60k,65+,411,3
55,Master,Married,33585,0,1,30,11,33,13,6,29,RUS,20k-40k,45-55,122,0
56,2n Cycle,Married,46891,0,1,43,12,23,29,15,61,DEU,40k-60k,55-65,183,1
56,2n Cycle,Married,46891,0,1,43,12,23,29,15,61,RUS,40k-60k,55-65,183,1
65,Graduation,Married,50387,0,2,369,9,87,12,14,34,RUS,40k-60k,55-65,525,1
52,Graduation,Together,76653,0,0,736,63,946,219,189,126,RUS,60k-80k,45-55,2279,2
65,PhD,Together,76542,0,0,794,73,573,0,29,14,RUS,60k-80k,55-65,1483,2
72,Master,Married,76995,0,1,1012,80,498,0,16,176,USA,60k-80k,65+,1782,2
43,Graduation,Married,38415,1,1,22,1,13,4,0,4,RUS,20k-40k,35-45,44,1
65,Graduation,Divorced,22304,0,0,3,2,7,0,4,2,RUS,20k-40k,55-65,18,0
69,Graduation,Single,75127,0,0,203,35,305,46,17,227,DEU,60k-80k,65+,833,2
69,Graduation,Single,75127,0,0,203,35,305,46,17,227,ZAF,60k-80k,65+,833,2
68,Graduation,Married,39722,0,1,32,0,5,2,0,8,RUS,20k-40k,65+,47,1
55,PhD,Single,7144,0,2,81,4,33,5,2,291,RUS,0-20k,45-55,416,0
44,Graduation,Together,39771,1,0,6,2,18,2,8,14,ZAF,20k-40k,35-45,50,1
49,Master,Divorced,42618,1,0,76,14,74,13,5,10,RUS,40k-60k,45-55,192,1
63,PhD,Together,51518,0,1,350,8,66,17,4,4,DEU,40k-60k,55-65,449,1
49,Graduation,Married,74716,0,1,133,27,421,13,195,71,RUS,60k-80k,45-55,860,2
46,Graduation,Single,33955,1,0,100,2,128,23,7,10,ZAF,20k-40k,45-55,270,1
67,Master,Married,45736,0,1,188,3,180,20,3,43,DEU,40k-60k,65+,437,1
50,Graduation,Single,31632,0,0,17,8,12,11,15,32,RUS,20k-40k,45-55,95,0
47,Graduation,Married,60093,0,1,502,12,109,16,6,90,RUS,60k-80k,45-55,735,3
52,Graduation,Single,30822,1,0,3,9,13,2,12,12,RUS,20k-40k,45-55,51,0
53,Graduation,Together,41728,1,0,13,6,15,3,5,13,AUS,40k-60k,45-55,55,1
